State,AgencyType,AgencyName,AssaultOffenses,HomicideOffenses,KidnappingAbduction,SexOffenses,SexOffensesNonforcible,Arson,Bribery,BurglaryBreaking&Entering,CounterfeitingForgery,DestructionDamageVandalism,Embezzlement,ExtortionBlackmail,FraudOffenses,LarcenyTheftOffenses,Robbery,StolenPropertyOffenses,DrugNarcoticOffenses,GamblingOffenses,PornographyObsceneMaterial,ProstitutionOffenses,WeaponLawViolations,TotalOffences
VIRGINIA,Metropolitan Counties,Hanover,3115.0,15.0,49.0,42.0,1.0,56.0,0.0,1185.0,249.0,2577.0,117.0,3.0,1180.0,6285.0,226.0,50.0,1416.0,1.0,3.0,107.0,222.0,16899.0
VIRGINIA,Metropolitan Counties,Henrico County Police Department,270.0,3.0,4.0,12.0,0.0,5.0,0.0,80.0,9.0,203.0,4.0,0.0,54.0,331.0,6.0,2.0,87.0,0.0,3.0,0.0,20.0,1093.0
VIRGINIA,Metropolitan Counties,Isle of Wight,809.0,1.0,13.0,37.0,0.0,9.0,0.0,152.0,55.0,393.0,12.0,0.0,272.0,796.0,15.0,0.0,210.0,0.0,3.0,1.0,40.0,2818.0
VIRGINIA,Metropolitan Counties,James City County Police Department,72.0,0.0,1.0,6.0,0.0,0.0,0.0,22.0,2.0,14.0,1.0,0.0,6.0,67.0,0.0,0.0,12.0,0.0,0.0,1.0,3.0,207.0
VIRGINIA,Metropolitan Counties,King William,2080.0,1.0,23.0,140.0,4.0,29.0,3.0,301.0,78.0,1449.0,63.0,10.0,929.0,2503.0,36.0,11.0,1095.0,1.0,27.0,28.0,91.0,8902.0
VIRGINIA,Metropolitan Counties,Loudoun,56.0,0.0,0.0,4.0,0.0,1.0,0.0,17.0,2.0,53.0,0.0,0.0,9.0,96.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,248.0
VIRGINIA,Metropolitan Counties,Mathews,466.0,0.0,6.0,22.0,2.0,7.0,0.0,128.0,7.0,243.0,6.0,0.0,83.0,316.0,1.0,1.0,198.0,0.0,1.0,0.0,28.0,1515.0
VIRGINIA,Metropolitan Counties,Montgomery,116.0,0.0,9.0,14.0,0.0,1.0,0.0,69.0,7.0,105.0,4.0,0.0,25.0,165.0,1.0,2.0,37.0,0.0,1.0,0.0,11.0,567.0
VIRGINIA,Metropolitan Counties,Nelson,216.0,1.0,4.0,10.0,0.0,1.0,0.0,100.0,25.0,186.0,9.0,0.0,95.0,221.0,1.0,13.0,103.0,0.0,4.0,0.0,28.0,1017.0
VIRGINIA,Metropolitan Counties,New Kent,103.0,0.0,1.0,10.0,1.0,1.0,0.0,66.0,3.0,101.0,1.0,1.0,20.0,161.0,2.0,1.0,47.0,0.0,0.0,0.0,13.0,532.0
VIRGINIA,Metropolitan Counties,Powhatan,270.0,0.0,0.0,28.0,1.0,1.0,0.0,83.0,9.0,192.0,5.0,0.0,70.0,331.0,8.0,2.0,162.0,0.0,3.0,0.0,28.0,1193.0
VIRGINIA,Metropolitan Counties,Prince George County Police Department,4151.0,2.0,73.0,229.0,16.0,56.0,0.0,925.0,218.0,2237.0,99.0,9.0,1192.0,5657.0,214.0,122.0,2116.0,1.0,23.0,21.0,213.0,17574.0
VIRGINIA,Metropolitan Counties,Prince William County Police Department,490.0,1.0,9.0,37.0,0.0,3.0,0.0,138.0,77.0,287.0,16.0,2.0,201.0,551.0,4.0,1.0,137.0,0.0,2.0,0.0,25.0,1981.0
VIRGINIA,Metropolitan Counties,Pulaski,36.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,16.0,0.0,0.0,3.0,15.0,0.0,0.0,41.0,0.0,0.0,0.0,3.0,121.0
VIRGINIA,Metropolitan Counties,Rappahannock,1086.0,2.0,19.0,65.0,3.0,1.0,0.0,285.0,37.0,366.0,20.0,1.0,306.0,941.0,12.0,9.0,576.0,0.0,4.0,3.0,63.0,3799.0
VIRGINIA,Metropolitan Counties,Roanoke County Police Department,111.0,0.0,2.0,44.0,3.0,0.0,0.0,133.0,15.0,176.0,4.0,0.0,44.0,239.0,4.0,7.0,51.0,0.0,5.0,0.0,12.0,850.0
VIRGINIA,Metropolitan Counties,Rockingham,153.0,0.0,10.0,17.0,0.0,3.0,0.0,90.0,22.0,120.0,1.0,2.0,35.0,227.0,2.0,9.0,88.0,0.0,1.0,1.0,26.0,807.0
VIRGINIA,Metropolitan Counties,Scott,1358.0,2.0,30.0,133.0,0.0,11.0,0.0,237.0,74.0,740.0,56.0,0.0,629.0,2009.0,62.0,30.0,1004.0,0.0,11.0,6.0,105.0,6497.0
VIRGINIA,Metropolitan Counties,Spotsylvania,1208.0,3.0,27.0,92.0,4.0,19.0,0.0,233.0,82.0,1392.0,42.0,1.0,606.0,2017.0,40.0,27.0,839.0,2.0,17.0,10.0,94.0,6755.0
VIRGINIA,Metropolitan Counties,Stafford,68.0,1.0,2.0,9.0,0.0,3.0,0.0,36.0,2.0,42.0,2.0,0.0,10.0,89.0,6.0,1.0,52.0,0.0,0.0,0.0,8.0,331.0
VIRGINIA,Metropolitan Counties,Sussex,121.0,0.0,1.0,21.0,0.0,0.0,0.0,49.0,8.0,134.0,2.0,0.0,39.0,314.0,1.0,0.0,85.0,0.0,4.0,1.0,21.0,801.0
VIRGINIA,Metropolitan Counties,Warren,291.0,0.0,10.0,39.0,2.0,4.0,0.0,166.0,30.0,222.0,11.0,2.0,152.0,686.0,1.0,3.0,157.0,0.0,8.0,0.0,38.0,1822.0
VIRGINIA,Metropolitan Counties,Washington,492.0,0.0,13.0,25.0,0.0,12.0,0.0,126.0,41.0,502.0,60.0,0.0,265.0,1203.0,16.0,13.0,240.0,0.0,5.0,0.0,33.0,3046.0
VIRGINIA,Metropolitan Counties,York,298.0,2.0,0.0,18.0,0.0,2.0,0.0,159.0,16.0,255.0,8.0,2.0,24.0,320.0,11.0,0.0,25.0,0.0,1.0,0.0,11.0,1152.0
VIRGINIA,Nonmetropolitan Counties,Accomack,90.0,1.0,0.0,7.0,0.0,3.0,0.0,46.0,2.0,84.0,1.0,0.0,23.0,103.0,1.0,0.0,36.0,0.0,0.0,0.0,8.0,405.0
VIRGINIA,Nonmetropolitan Counties,Alleghany,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,1.0,0.0,2.0,18.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,42.0
VIRGINIA,Nonmetropolitan Counties,Bath,10.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,15.0,0.0,0.0,2.0,46.0,1.0,0.0,9.0,0.0,0.0,0.0,2.0,102.0
VIRGINIA,Nonmetropolitan Counties,Bland,32.0,0.0,2.0,3.0,0.0,1.0,0.0,41.0,3.0,29.0,1.0,0.0,5.0,53.0,2.0,1.0,26.0,0.0,1.0,0.0,8.0,208.0
VIRGINIA,Nonmetropolitan Counties,Brunswick,336.0,1.0,4.0,19.0,0.0,2.0,0.0,114.0,25.0,135.0,0.0,3.0,53.0,298.0,3.0,12.0,74.0,0.0,12.0,0.0,19.0,1110.0
VIRGINIA,Nonmetropolitan Counties,Buchanan,180.0,0.0,3.0,9.0,0.0,3.0,0.0,82.0,4.0,129.0,0.0,0.0,21.0,284.0,1.0,3.0,82.0,0.0,3.0,0.0,17.0,821.0
VIRGINIA,Nonmetropolitan Counties,Carroll,115.0,1.0,0.0,6.0,0.0,2.0,0.0,47.0,1.0,34.0,0.0,0.0,8.0,89.0,3.0,1.0,91.0,0.0,1.0,0.0,3.0,402.0
VIRGINIA,Nonmetropolitan Counties,Charlotte,87.0,0.0,0.0,1.0,1.0,1.0,0.0,18.0,3.0,26.0,0.0,0.0,2.0,39.0,0.0,1.0,28.0,0.0,0.0,0.0,7.0,214.0
VIRGINIA,Nonmetropolitan Counties,Cumberland,94.0,1.0,2.0,9.0,0.0,0.0,0.0,9.0,4.0,28.0,0.0,0.0,8.0,122.0,0.0,2.0,32.0,0.0,0.0,0.0,10.0,321.0
VIRGINIA,Nonmetropolitan Counties,Dickenson,66.0,0.0,1.0,8.0,0.0,0.0,0.0,38.0,1.0,50.0,0.0,0.0,10.0,46.0,0.0,2.0,23.0,0.0,0.0,0.0,7.0,252.0
VIRGINIA,Nonmetropolitan Counties,Essex,100.0,1.0,1.0,7.0,0.0,6.0,0.0,35.0,11.0,64.0,1.0,0.0,29.0,118.0,1.0,2.0,67.0,0.0,3.0,0.0,14.0,460.0
VIRGINIA,Nonmetropolitan Counties,Grayson,62.0,0.0,1.0,5.0,0.0,1.0,0.0,35.0,2.0,44.0,0.0,0.0,14.0,79.0,0.0,1.0,83.0,0.0,0.0,0.0,7.0,334.0
VIRGINIA,Nonmetropolitan Counties,Greensville,199.0,0.0,6.0,20.0,1.0,3.0,0.0,147.0,4.0,226.0,0.0,0.0,34.0,307.0,3.0,2.0,60.0,0.0,1.0,0.0,13.0,1026.0
VIRGINIA,Nonmetropolitan Counties,Halifax,654.0,5.0,11.0,38.0,0.0,6.0,0.0,379.0,58.0,273.0,11.0,0.0,210.0,846.0,28.0,0.0,280.0,0.0,8.0,0.0,52.0,2859.0
VIRGINIA,Nonmetropolitan Counties,Henry,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,30.0
VIRGINIA,Nonmetropolitan Counties,Highland,49.0,0.0,0.0,3.0,1.0,1.0,0.0,13.0,3.0,16.0,0.0,0.0,2.0,10.0,0.0,0.0,54.0,0.0,0.0,0.0,2.0,154.0
VIRGINIA,Nonmetropolitan Counties,King and Queen,293.0,0.0,2.0,21.0,2.0,2.0,0.0,57.0,6.0,166.0,3.0,0.0,83.0,280.0,3.0,2.0,100.0,0.0,2.0,0.0,12.0,1034.0
VIRGINIA,Nonmetropolitan Counties,King George,43.0,0.0,0.0,5.0,1.0,2.0,0.0,18.0,2.0,95.0,0.0,0.0,16.0,79.0,1.0,0.0,24.0,0.0,0.0,0.0,4.0,290.0
VIRGINIA,Nonmetropolitan Counties,Lancaster,128.0,1.0,1.0,8.0,0.0,1.0,0.0,97.0,6.0,61.0,0.0,0.0,16.0,233.0,9.0,0.0,16.0,0.0,0.0,0.0,5.0,582.0
VIRGINIA,Nonmetropolitan Counties,Lee,209.0,1.0,1.0,28.0,1.0,5.0,0.0,71.0,16.0,217.0,4.0,0.0,66.0,353.0,1.0,1.0,54.0,0.0,8.0,0.0,16.0,1052.0
VIRGINIA,Nonmetropolitan Counties,Louisa,85.0,0.0,1.0,2.0,0.0,1.0,0.0,40.0,0.0,37.0,0.0,0.0,3.0,49.0,0.0,0.0,49.0,0.0,1.0,0.0,5.0,273.0
VIRGINIA,Nonmetropolitan Counties,Lunenburg,102.0,1.0,2.0,8.0,1.0,3.0,0.0,17.0,3.0,45.0,1.0,0.0,29.0,131.0,1.0,1.0,45.0,0.0,9.0,0.0,5.0,404.0
VIRGINIA,Nonmetropolitan Counties,Madison,83.0,0.0,4.0,19.0,0.0,13.0,0.0,152.0,108.0,106.0,2.0,1.0,52.0,220.0,4.0,8.0,20.0,0.0,1.0,0.0,7.0,800.0
VIRGINIA,Nonmetropolitan Counties,Mecklenburg,40.0,0.0,4.0,7.0,2.0,0.0,0.0,17.0,4.0,52.0,0.0,0.0,17.0,38.0,0.0,1.0,10.0,0.0,0.0,0.0,11.0,203.0
VIRGINIA,Nonmetropolitan Counties,Middlesex,95.0,0.0,2.0,8.0,0.0,0.0,0.0,57.0,3.0,40.0,2.0,0.0,14.0,100.0,4.0,0.0,9.0,0.0,1.0,0.0,5.0,340.0
VIRGINIA,Nonmetropolitan Counties,Northampton,85.0,1.0,0.0,2.0,0.0,1.0,0.0,7.0,4.0,44.0,0.0,0.0,7.0,47.0,0.0,0.0,25.0,0.0,0.0,0.0,9.0,232.0
VIRGINIA,Nonmetropolitan Counties,Northumberland,54.0,0.0,0.0,1.0,0.0,1.0,0.0,20.0,0.0,40.0,0.0,0.0,3.0,90.0,0.0,1.0,12.0,0.0,0.0,0.0,3.0,225.0
VIRGINIA,Nonmetropolitan Counties,Nottoway,77.0,1.0,0.0,13.0,1.0,0.0,0.0,42.0,4.0,106.0,2.0,0.0,10.0,180.0,2.0,0.0,56.0,0.0,3.0,0.0,6.0,503.0
VIRGINIA,Nonmetropolitan Counties,Orange,80.0,2.0,0.0,11.0,0.0,11.0,0.0,62.0,4.0,86.0,1.0,0.0,30.0,157.0,4.0,3.0,144.0,0.0,12.0,0.0,5.0,612.0
VIRGINIA,Nonmetropolitan Counties,Page,143.0,0.0,0.0,10.0,0.0,1.0,0.0,66.0,12.0,104.0,1.0,0.0,33.0,225.0,5.0,0.0,96.0,0.0,4.0,0.0,18.0,718.0
VIRGINIA,Nonmetropolitan Counties,Patrick,394.0,1.0,9.0,31.0,0.0,6.0,0.0,192.0,8.0,168.0,5.0,0.0,29.0,344.0,8.0,0.0,183.0,0.0,7.0,0.0,50.0,1435.0
VIRGINIA,Nonmetropolitan Counties,Pittsylvania,46.0,0.0,0.0,6.0,0.0,0.0,0.0,47.0,1.0,35.0,0.0,0.0,5.0,39.0,3.0,0.0,14.0,0.0,0.0,0.0,4.0,200.0
VIRGINIA,Nonmetropolitan Counties,Prince Edward,37.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,1.0,31.0,1.0,0.0,9.0,27.0,0.0,1.0,25.0,0.0,1.0,0.0,3.0,145.0
VIRGINIA,Nonmetropolitan Counties,Richmond,166.0,0.0,1.0,10.0,0.0,4.0,0.0,97.0,8.0,144.0,4.0,0.0,51.0,201.0,3.0,1.0,115.0,0.0,1.0,1.0,12.0,819.0
VIRGINIA,Nonmetropolitan Counties,Rockbridge,228.0,0.0,5.0,36.0,0.0,4.0,0.0,114.0,5.0,102.0,0.0,0.0,27.0,187.0,1.0,1.0,120.0,0.0,5.0,0.0,21.0,856.0
VIRGINIA,Nonmetropolitan Counties,Russell,228.0,0.0,6.0,23.0,2.0,2.0,0.0,104.0,7.0,202.0,3.0,0.0,69.0,245.0,4.0,4.0,71.0,0.0,6.0,0.0,15.0,991.0
VIRGINIA,Nonmetropolitan Counties,Shenandoah,226.0,2.0,2.0,14.0,2.0,14.0,0.0,77.0,13.0,135.0,3.0,0.0,23.0,287.0,2.0,1.0,129.0,0.0,2.0,0.0,19.0,951.0
VIRGINIA,Nonmetropolitan Counties,Smyth,227.0,0.0,0.0,11.0,3.0,2.0,0.0,91.0,7.0,147.0,0.0,1.0,25.0,222.0,4.0,2.0,103.0,0.0,1.0,0.0,23.0,869.0
VIRGINIA,Nonmetropolitan Counties,Southampton,68.0,1.0,0.0,3.0,0.0,1.0,0.0,28.0,2.0,14.0,1.0,0.0,7.0,35.0,3.0,0.0,5.0,0.0,0.0,0.0,7.0,175.0
VIRGINIA,Nonmetropolitan Counties,Surry,381.0,0.0,6.0,28.0,0.0,2.0,2.0,140.0,23.0,159.0,5.0,2.0,35.0,425.0,3.0,2.0,330.0,0.0,20.0,0.0,32.0,1595.0
VIRGINIA,Nonmetropolitan Counties,Tazewell,147.0,0.0,5.0,3.0,0.0,5.0,0.0,37.0,6.0,97.0,4.0,0.0,23.0,137.0,0.0,5.0,123.0,0.0,1.0,0.0,12.0,605.0
VIRGINIA,Nonmetropolitan Counties,Westmoreland,248.0,4.0,8.0,28.0,0.0,2.0,0.0,141.0,12.0,157.0,4.0,0.0,22.0,248.0,6.0,0.0,68.0,0.0,1.0,0.0,18.0,967.0
VIRGINIA,Nonmetropolitan Counties,Wise,50.0,0.0,4.0,9.0,0.0,0.0,0.0,15.0,3.0,38.0,2.0,0.0,20.0,77.0,1.0,1.0,158.0,0.0,0.0,0.0,16.0,394.0
VIRGINIA,Nonmetropolitan Counties,Wythe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRGINIA,State Police Agencies,State Police:,18.0,0.0,0.0,0.0,0.0,39.0,1.0,1.0,2.0,4.0,0.0,0.0,2.0,18.0,1.0,1.0,80.0,0.0,0.0,0.0,4.0,171.0
VIRGINIA,State Police Agencies,Accomack County,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,29.0,0.0,0.0,0.0,3.0,49.0
VIRGINIA,State Police Agencies,Albemarle County,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,50.0
VIRGINIA,State Police Agencies,Alleghany County,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,12.0
VIRGINIA,State Police Agencies,Amelia County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,25.0
VIRGINIA,State Police Agencies,Amherst County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0
VIRGINIA,State Police Agencies,Appomattox County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRGINIA,State Police Agencies,Arlington County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0
VIRGINIA,State Police Agencies,Augusta County,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,1.0,24.0
VIRGINIA,State Police Agencies,Bath County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VIRGINIA,State Police Agencies,Bedford,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,8.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,31.0
VIRGINIA,State Police Agencies,Bedford County,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,34.0
VIRGINIA,State Police Agencies,Bland County,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,3.0,49.0
VIRGINIA,State Police Agencies,Botetourt County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0
VIRGINIA,State Police Agencies,Brunswick County,14.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,0.0,9.0,0.0,0.0,5.0,13.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,60.0
VIRGINIA,State Police Agencies,Buchanan County,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,14.0
VIRGINIA,State Police Agencies,Buckingham County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRGINIA,State Police Agencies,Buena Vista,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,2.0,42.0
VIRGINIA,State Police Agencies,Campbell County,9.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,12.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,46.0
VIRGINIA,State Police Agencies,Caroline County,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,30.0
VIRGINIA,State Police Agencies,Carroll County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0
VIRGINIA,State Police Agencies,Charles City County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,68.0
VIRGINIA,State Police Agencies,Charlotte County,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,20.0,0.0,0.0,1.0,3.0,49.0
VIRGINIA,State Police Agencies,Chesapeake,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,2.0,0.0,24.0,4.0,0.0,0.0,122.0,0.0,0.0,0.0,9.0,188.0
VIRGINIA,State Police Agencies,Chesterfield County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,19.0
VIRGINIA,State Police Agencies,Clarke County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VIRGINIA,State Police Agencies,Clifton Forge,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,3.0,26.0
VIRGINIA,State Police Agencies,Colonial Heights,2.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,28.0
VIRGINIA,State Police Agencies,Craig County,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,48.0
VIRGINIA,State Police Agencies,Culpeper County,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,14.0
VIRGINIA,State Police Agencies,Cumberland County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,45.0,0.0,0.0,0.0,3.0,60.0
VIRGINIA,State Police Agencies,Danville,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,34.0
VIRGINIA,State Police Agencies,Dickenson County,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,49.0
VIRGINIA,State Police Agencies,Dinwiddie County,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0
VIRGINIA,State Police Agencies,Essex County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
VIRGINIA,State Police Agencies,Fairfax City,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,8.0,1.0,0.0,53.0,17.0,0.0,3.0,171.0,0.0,0.0,0.0,4.0,293.0
VIRGINIA,State Police Agencies,Fairfax County,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,80.0,0.0,0.0,0.0,0.0,91.0
VIRGINIA,State Police Agencies,Fauquier County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,2.0,38.0
VIRGINIA,State Police Agencies,Floyd County,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,16.0
VIRGINIA,State Police Agencies,Fluvanna County,6.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,9.0,5.0,0.0,0.0,22.0,0.0,0.0,0.0,2.0,52.0
VIRGINIA,State Police Agencies,Franklin County,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,3.0,0.0,0.0,149.0,0.0,0.0,0.0,4.0,173.0
VIRGINIA,State Police Agencies,Frederick County,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,24.0
VIRGINIA,State Police Agencies,Fredericksburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
VIRGINIA,State Police Agencies,Galax,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,9.0
VIRGINIA,State Police Agencies,Giles County,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,4.0,0.0,1.0,78.0,0.0,0.0,0.0,2.0,100.0
VIRGINIA,State Police Agencies,Gloucester County,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,25.0
VIRGINIA,State Police Agencies,Goochland County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,8.0
VIRGINIA,State Police Agencies,Grayson County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0
VIRGINIA,State Police Agencies,Greene County,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,25.0
VIRGINIA,State Police Agencies,Greensville County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,10.0,0.0,0.0,211.0,0.0,0.0,0.0,2.0,233.0
VIRGINIA,State Police Agencies,Halifax County,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,44.0,1.0,0.0,1.0,44.0,0.0,0.0,0.0,8.0,105.0
VIRGINIA,State Police Agencies,Hampton,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,44.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,35.0,150.0
VIRGINIA,State Police Agencies,Hanover County,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,263.0,0.0,0.0,0.0,2.0,275.0
VIRGINIA,State Police Agencies,Harrisonburg,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,21.0,12.0,0.0,0.0,64.0,0.0,0.0,0.0,19.0,129.0
